Order,File_Type,SKU_number,SoldFlag,SoldCount,MarketingType,ReleaseNumber,New_Release_Flag,StrengthFactor,PriceReg,ReleaseYear,ItemCount,LowUserPrice,LowNetPrice
76179,historical,560374,0.0,0.0,s,5,1,1029859.0,110.0,2010,26,23.24,94.62
76180,historical,1707784,0.0,0.0,s,4,1,129147.0,57.0,2015,28,39.33,39.99
76181,historical,527131,0.0,0.0,s,3,1,1119164.0,53.0,2010,32,40.47,12.99
76182,historical,158141,0.0,0.0,s,1,0,265776.0,58.95,2007,22,30.98248656474811,53.44
76183,historical,175712,0.0,0.0,s,1,0,1038105.0,84.99,2007,53,44.37,53.01
76184,historical,566512,0.0,0.0,s,3,1,138758.0,103.93,2003,75,76.4,54.68
76185,historical,3245978,0.0,0.0,s,2,1,3739862.0,79.98,1995,24,76.4,54.98
76186,historical,247448,0.0,0.0,s,2,1,356639.0,61.0,2009,15,30.98248656474811,37.35
76187,historical,619334,1.0,2.0,s,11,1,39497.0,95.0,2011,45,36.46,73.58
76188,historical,540241,0.0,0.0,s,5,1,70218.0,49.0,2012,44,27.71,36.89
76189,historical,714740,0.0,0.0,s,8,1,2366193.0,59.2,2002,33,36.46,35.33
76190,historical,1550555,0.0,0.0,s,4,1,465834.0,54.95,2014,18,148.39,45.49
76191,historical,624011,0.0,0.0,s,3,1,1541480.0,52.95,2008,25,17.94,41.46
76192,historical,903794,0.0,0.0,s,2,1,767962.0,80.0,2005,17,30.98248656474811,78.15
76193,historical,655331,0.0,0.0,s,1,0,220807.0,58.95,2012,14,30.98248656474811,49.78
76194,historical,621928,0.0,0.0,s,7,1,126931.0,58.8,2011,49,37.38,38.98
76195,historical,189113,0.0,0.0,s,0,0,66638.0,41.95,1999,15,30.98248656474811,26.97
76196,historical,624484,0.0,0.0,s,6,1,161786.0,104.4,2003,45,58.72,66.12
76198,historical,632023,0.0,0.0,s,4,1,202375.0,55.0,2013,35,26.03,45.58
76200,historical,130561,0.0,0.0,s,10,1,335374.0,90.95,2011,34,21.77,57.72
76201,historical,132412,0.0,0.0,s,3,1,3830833.0,87.6,2007,29,4.0,7.68
76202,historical,132965,0.0,0.0,s,4,1,1068902.0,90.4,2009,24,4.0,15.99
76203,historical,155361,0.0,0.0,s,2,1,1391234.0,127.95,1999,29,4.47,48.98
76204,historical,145535,0.0,0.0,s,17,1,1432428.0,115.95,2006,37,12.42,68.23
76205,historical,527129,0.0,0.0,s,8,1,91338.0,202.0,2012,41,13.93,72.26
76206,historical,527128,0.0,0.0,s,11,1,392576.0,160.2,2012,39,14.44,99.72
76207,historical,545804,0.0,0.0,s,4,1,425647.0,73.0,2013,21,64.31,61.29
76208,historical,201657,0.0,0.0,s,2,1,2307820.0,47.95,2014,19,4.48,42.73
76209,historical,266114,0.0,0.0,s,0,0,796634.0,32.5,2010,21,24.92,21.93
76210,historical,246812,0.0,0.0,s,3,1,1103571.0,62.99,2007,25,30.98248656474811,0.0
76211,historical,1483205,0.0,0.0,s,10,1,284700.0,226.53,2012,22,30.98248656474811,32.88
76213,historical,667221,0.0,0.0,s,10,1,243726.0,147.33,2012,27,40.4,48.46
76214,historical,60744,0.0,0.0,s,7,1,3041967.0,140.2,2006,31,30.98248656474811,15.97
76215,historical,133494,0.0,0.0,s,9,1,765266.0,205.6,2010,54,4.48,28.99
76216,historical,120621,0.0,0.0,s,8,1,1545563.0,159.4,2008,51,4.48,5.75
76217,historical,866979,0.0,0.0,s,2,1,210815.0,44.95,2014,53,28.47,42.99
76218,historical,183606,0.0,0.0,s,2,1,640739.0,153.95,2007,31,25.59,39.94
76219,historical,127148,0.0,0.0,s,5,1,990472.0,47.95,2006,50,24.99,12.49
76220,historical,914927,0.0,0.0,s,4,1,95124.0,64.95,2014,45,34.26,42.98
76221,historical,144049,0.0,0.0,s,5,1,582046.0,144.6,1999,44,30.98248656474811,37.89
76222,historical,247179,0.0,0.0,s,2,1,256583.0,68.95,2010,32,12.49,61.79
76223,historical,177834,0.0,0.0,s,7,1,272991.0,199.95,2009,43,13.1,60.42
76224,historical,867956,0.0,0.0,s,5,1,90176.0,59.95,2014,55,46.89,49.36
76225,historical,612765,0.0,0.0,s,7,1,24359.0,76.5,2013,54,64.8,55.99
76226,historical,663792,0.0,0.0,s,7,1,120467.0,61.0,2013,30,26.95,45.23
76227,historical,174950,0.0,0.0,s,2,1,640628.0,49.99,2007,41,18.99,39.73
76228,historical,117076,0.0,0.0,s,2,1,262355.0,125.8,2007,26,22.54,22.98
76229,historical,626648,0.0,0.0,s,8,1,60137.0,82.0,2013,57,35.27,50.35
76230,historical,654119,0.0,0.0,s,7,1,1521701.0,54.99,2010,21,38.99,110.35
76231,historical,2082231,0.0,0.0,s,0,0,473102.0,35.0,2014,8,30.98248656474811,21.92
76232,historical,859168,0.0,0.0,s,3,1,5420873.0,275.0,2004,16,61.74,89.19
76234,historical,2589188,0.0,0.0,s,0,0,1202309.0,79.99,1974,45,25.31,58.08
76235,historical,261984,0.0,0.0,s,2,1,81061.0,115.95,2007,30,30.98248656474811,64.58
76236,historical,2649408,0.0,0.0,s,2,1,891040.0,49.95,2002,20,30.98248656474811,23.97
76237,historical,543836,0.0,0.0,s,3,1,63253.0,218.95,2012,38,84.96,82.07
76238,historical,3068970,0.0,0.0,s,3,1,6137.0,62.98,2005,19,30.98248656474811,62.98
76239,historical,610078,0.0,0.0,s,3,1,20526.0,49.95,2013,88,31.74,33.97
76240,historical,541805,1.0,1.0,s,2,1,56739.0,44.95,2013,40,28.74,31.99
76241,historical,555267,0.0,0.0,s,2,1,296499.0,49.95,1997,40,26.84,38.19
76242,historical,616236,1.0,1.0,s,5,1,220481.0,98.95,1993,43,4.04,39.84
76244,historical,864526,0.0,0.0,s,2,1,225112.0,54.95,2014,25,39.74,50.65
76245,historical,630261,0.0,0.0,s,2,1,544638.0,35.0,2004,28,24.21,25.4
76246,historical,631807,0.0,0.0,s,2,1,1068904.0,49.99,2004,35,13.48,45.1
76247,historical,619366,0.0,0.0,s,2,1,415743.0,120.4,2009,54,164.82,79.2
76249,historical,527105,1.0,1.0,s,2,1,613862.0,65.0,2008,62,41.98,47.83
76250,historical,543999,0.0,0.0,s,3,1,290325.0,70.0,2013,50,41.32,43.33
76251,historical,615312,1.0,1.0,s,1,0,119460.0,120.95,2008,67,30.98248656474811,46.35
76252,historical,860927,1.0,1.0,s,2,1,53165.0,114.95,2012,47,30.98248656474811,33.92
76253,historical,2071506,0.0,0.0,s,2,1,1228427.0,47.99,2009,47,15.59,43.98
76254,historical,527103,0.0,0.0,s,6,1,359989.0,57.95,2012,30,32.67,40.1
76257,historical,1658025,0.0,0.0,s,3,1,879029.0,116.78,2009,10,30.98,114.18
76258,historical,615655,0.0,0.0,s,2,1,1691630.0,34.95,2000,53,22.26,11.63
76259,historical,363683,0.0,0.0,s,2,1,276431.0,44.0,2002,19,30.98248656474811,33.31
76260,historical,626287,0.0,0.0,s,3,1,199599.0,105.0,2010,22,30.98248656474811,60.14
76262,historical,658529,0.0,0.0,s,0,0,583053.0,49.95,2009,20,22.88,30.52
76263,historical,2600951,0.0,0.0,s,2,1,1095329.0,54.99,1993,40,30.98248656474811,28.97
76264,historical,2542393,0.0,0.0,s,2,1,529024.0,46.95,2003,26,28.56,36.0
76265,historical,538185,0.0,0.0,s,2,1,238339.0,14.0,2008,33,30.98248656474811,0.0
76266,historical,797555,0.0,0.0,s,4,1,652344.0,127.95,2003,39,84.39,7.83
76267,historical,543528,0.0,0.0,s,2,1,716411.0,59.0,2013,15,33.99,43.13
76268,historical,661113,0.0,0.0,s,2,1,930235.0,47.95,2011,28,37.25,39.12
76269,historical,629499,1.0,1.0,s,1,0,179939.0,51.95,2001,24,30.98248656474811,52.38
76270,historical,913155,0.0,0.0,s,1,0,239645.0,46.95,2001,24,30.98248656474811,31.46
76271,historical,2095792,0.0,0.0,s,2,1,163579.0,49.99,2015,15,41.8,31.59
76272,historical,563432,0.0,0.0,s,1,0,52115.0,39.95,1994,102,18.0,23.49
76273,historical,563565,0.0,0.0,s,2,1,39018.0,39.95,2013,65,18.0,28.1
76274,historical,1552285,0.0,0.0,s,1,0,984415.0,41.95,2012,6,30.98248656474811,33.13
76275,historical,920697,0.0,0.0,s,1,0,301475.0,39.95,2005,75,145.59,31.2
76276,historical,658003,0.0,0.0,s,2,1,717434.0,39.99,2013,23,34.71,39.44
76278,historical,637041,0.0,0.0,s,0,0,173309.0,35.95,2010,30,30.98248656474811,22.99
76279,historical,914806,1.0,1.0,s,3,1,21691.0,27.95,2013,31,30.98248656474811,0.0
76280,historical,527092,0.0,0.0,s,4,1,207423.0,62.6,2011,41,40.09,40.72
76281,historical,620792,0.0,0.0,s,0,0,592270.0,49.95,2009,30,20.99,31.36
76282,historical,178050,0.0,0.0,s,10,1,418947.0,139.95,2004,24,120.95,17.99
76283,historical,164398,0.0,0.0,s,3,1,64140.0,275.0,2002,60,17.29,78.72
76285,historical,527090,0.0,0.0,s,3,1,95787.0,29.99,2011,21,30.98248656474811,27.45
76286,historical,1834475,0.0,0.0,s,0,0,549182.0,19.99,2010,56,51.98,9.23
76287,historical,591369,0.0,0.0,s,1,0,7653.0,14.95,2005,322,51.98,7.33
76289,historical,527082,0.0,0.0,s,2,1,38990.0,38.95,2007,31,30.98248656474811,0.0
76290,historical,667881,0.0,0.0,s,1,0,626988.0,44.95,2011,14,30.98248656474811,40.59
76291,historical,527078,0.0,0.0,s,2,1,503276.0,42.0,2011,45,6.99,16.87
76293,historical,867328,0.0,0.0,s,0,0,32248.0,39.99,2014,46,28.99,28.99
76296,historical,2095816,0.0,0.0,s,2,1,259223.0,59.99,2014,11,41.5,44.19
76297,historical,790807,0.0,0.0,s,0,0,122278.0,35.0,2001,22,30.98248656474811,48.79
76298,historical,1441773,0.0,0.0,s,10,1,151511.0,252.5,2012,16,30.98248656474811,207.04
76299,historical,142806,0.0,0.0,s,1,0,251735.0,236.95,1996,56,30.98248656474811,68.48
76300,historical,142818,0.0,0.0,s,1,0,749238.0,411.95,1996,31,30.98248656474811,71.89
76301,historical,635738,0.0,0.0,s,5,1,138988.0,52.0,2011,34,25.41,27.15
76302,historical,2333304,0.0,0.0,s,2,1,2028294.0,29.95,1994,34,25.41,50.35
76303,historical,203504,0.0,0.0,s,3,1,1398588.0,89.95,2003,18,30.98248656474811,0.0
76304,historical,877533,0.0,0.0,s,2,1,62103.0,62.5,2015,39,24.99,28.98
76305,historical,225664,0.0,0.0,s,2,1,152746.0,104.95,2001,36,30.98248656474811,65.96
76306,historical,226058,0.0,0.0,s,2,1,2498194.0,84.95,1995,21,112.95,26.89
76307,historical,2216222,0.0,0.0,s,4,1,206906.0,51.75,2015,7,30.98248656474811,44.82
76308,historical,217684,0.0,0.0,s,4,1,1239913.0,39.99,2005,40,18.96,23.93
76309,historical,635525,0.0,0.0,s,2,1,171547.0,79.95,2013,38,34.71,43.01
76310,historical,619448,0.0,0.0,s,3,1,276009.0,335.95,2003,35,30.98248656474811,0.0
76311,historical,190457,1.0,1.0,s,8,1,184438.0,99.76,1999,63,48.49,52.54
76312,historical,878830,0.0,0.0,s,11,1,228167.0,176.83,2012,11,36.91,160.67
76313,historical,111469,0.0,0.0,s,10,1,448322.0,68.45,2010,15,36.91,54.05
76314,historical,417249,0.0,0.0,s,10,1,1402543.0,61.16,2010,16,36.91,38.93
76315,historical,909993,0.0,0.0,s,9,1,874260.0,7.99,2008,16,22.81,16.54
76316,historical,108048,0.0,0.0,s,5,1,2200955.0,11.56,2002,29,12.92,11.36
76317,historical,259213,0.0,0.0,s,3,1,114057.0,34.95,1997,102,5.92,18.77
76318,historical,181835,0.0,0.0,s,2,1,627430.0,49.99,2003,67,5.19,32.25
76319,historical,632751,0.0,0.0,s,2,1,1616020.0,91.99,2008,30,9.39,42.55
76320,historical,1455230,0.0,0.0,s,2,1,204304.0,41.33,2014,15,81.14,39.27
76321,historical,287312,0.0,0.0,s,4,1,21674.0,19.95,2010,121,14.69,14.98
76323,historical,277953,0.0,0.0,s,5,1,1072984.0,183.95,2000,51,38.99,41.67
76324,historical,620888,0.0,0.0,s,1,0,199015.0,50.0,2003,36,30.98248656474811,28.64
76325,historical,2089588,0.0,0.0,s,2,1,269067.0,54.95,2014,34,53.98,45.93
76326,historical,630716,0.0,0.0,s,2,1,1303185.0,52.95,2006,44,43.41,34.37
76327,historical,527071,0.0,0.0,s,2,1,1475888.0,44.95,2008,13,21.79,44.95
76328,historical,599720,0.0,0.0,s,2,1,576035.0,54.0,2010,17,13.93,28.99
76329,historical,2341019,0.0,0.0,s,14,1,2760969.0,17.13,1987,49,30.98248656474811,15.42
76330,historical,2341021,0.0,0.0,s,16,1,2871618.0,35.0,1993,24,6.99,33.98
76331,historical,2663612,0.0,0.0,s,7,1,2977413.0,67.11,1986,14,59.98,79.96
76332,historical,620912,0.0,0.0,s,0,0,241466.0,39.95,2000,44,18.83,20.54
76333,historical,196386,0.0,0.0,s,4,1,2401798.0,36.95,1995,22,7.32,10.68
76334,historical,2836215,0.0,0.0,s,2,1,1282344.0,288.95,1992,36,4.46,147.21
76335,historical,847573,0.0,0.0,s,10,1,2425571.0,29.56,1996,29,77.37,21.13
76336,historical,542050,0.0,0.0,s,11,1,836323.0,132.95,2009,33,77.37,76.68
76337,historical,555150,0.0,0.0,s,3,1,14529.0,41.19,2005,49,16.04,12.88
76338,historical,291171,0.0,0.0,s,2,1,439264.0,33.99,1999,133,16.73,7.25
76339,historical,259851,0.0,0.0,s,3,1,221747.0,42.0,2010,37,22.59,41.99
76340,historical,561786,0.0,0.0,s,3,1,968631.0,167.95,2002,36,65.68,14.9
76341,historical,252038,0.0,0.0,s,2,1,194927.0,205.95,2009,39,25.29,63.91
76342,historical,647921,0.0,0.0,s,5,1,807796.0,90.95,2008,65,32.76,60.97
76344,historical,882579,0.0,0.0,s,3,1,7978785.0,70.0,1999,14,61.56,93.57
76345,historical,1522953,0.0,0.0,s,7,1,663180.0,65.95,2010,34,52.86,48.98
76346,historical,57010,0.0,0.0,s,2,1,244348.0,22.95,2004,110,20.89,9.42
76347,historical,204077,0.0,0.0,s,3,1,90905.0,91.99,2009,61,54.38,36.35
76348,historical,60018,0.0,0.0,s,7,1,1719054.0,93.33,2002,31,121.94,28.11
76349,historical,642076,0.0,0.0,s,5,1,31335.0,113.0,2013,70,43.99,48.99
76350,historical,539462,0.0,0.0,s,3,1,10440.0,49.99,2012,72,23.49,28.69
76351,historical,116317,0.0,0.0,s,2,1,711701.0,49.99,2009,30,23.49,18.99
76352,historical,866890,0.0,0.0,s,4,1,620369.0,65.0,2014,15,79.05,76.32
76353,historical,743472,0.0,0.0,s,2,1,545159.0,57.95,2005,32,30.98248656474811,0.0
76354,historical,861857,0.0,0.0,s,3,1,278867.0,89.0,2014,44,64.2,66.6
76355,historical,1702069,0.0,0.0,s,5,1,134561.0,126.0,2008,16,30.98248656474811,51.7
76356,historical,663215,0.0,0.0,s,3,1,175668.0,54.95,2013,98,37.13,35.25
76357,historical,905243,0.0,0.0,s,3,1,151515.0,59.95,2014,25,43.99,31.99
76358,historical,147322,0.0,0.0,s,2,1,2252958.0,59.95,2007,14,17.77,59.94
76359,historical,656254,0.0,0.0,s,2,1,1114615.0,75.99,2010,24,62.18,53.98
76360,historical,2550782,0.0,0.0,s,8,1,5819864.0,105.0,1994,11,47.97,675.0
76361,historical,1725112,0.0,0.0,s,2,1,2449705.0,209.95,2008,19,81.99,76.5
76362,historical,2238683,0.0,0.0,s,2,1,278221.0,87.0,2015,5,30.98248656474811,33.53
76363,historical,628803,0.0,0.0,s,2,1,613235.0,250.95,2008,38,24.08,109.46
76364,historical,2579528,1.0,1.0,s,2,1,10581707.0,100.0,1994,15,50.8,128.08
76365,historical,609425,0.0,0.0,s,3,1,1050659.0,92.95,1996,35,34.6,53.54
76366,historical,633983,0.0,0.0,s,6,1,742800.0,133.8,2005,19,119.99,97.27
76367,historical,607141,0.0,0.0,s,4,1,664015.0,98.0,1999,24,119.99,22.89
76368,historical,621197,0.0,0.0,s,3,1,967470.0,61.99,2009,29,4.84,26.99
76369,historical,148450,0.0,0.0,s,4,1,1222218.0,229.95,2006,50,5.31,19.43
76370,historical,254274,0.0,0.0,s,2,1,145233.0,68.95,2011,25,62.57,59.5
76371,historical,665259,0.0,0.0,s,2,1,94691.0,49.95,2012,27,30.98248656474811,0.0
76372,historical,626824,0.0,0.0,s,5,1,970202.0,254.95,1997,25,30.98248656474811,153.12
76373,historical,291721,1.0,2.0,s,3,1,565683.0,141.95,2010,36,21.98,71.24
76375,historical,178916,0.0,0.0,s,1,0,942983.0,129.95,2010,55,52.88,43.89
76376,historical,633865,0.0,0.0,s,4,1,484662.0,108.99,2012,16,50.24,63.58
76377,historical,2559590,0.0,0.0,s,2,1,524199.0,62.41,1980,19,30.98248656474811,71.21
76379,historical,295518,0.0,0.0,s,4,1,3269071.0,79.0,1995,36,43.81,49.31
76380,historical,630001,0.0,0.0,s,2,1,29616.0,49.95,2011,52,28.76,30.47
76381,historical,174714,0.0,0.0,s,0,0,40752.0,54.99,1999,41,26.74,39.97
76382,historical,2710227,0.0,0.0,s,0,0,472959.0,49.95,2004,46,25.98,31.21
76383,historical,527055,1.0,1.0,s,4,1,743429.0,99.95,2012,27,56.28,23.97
76384,historical,243928,0.0,0.0,s,9,1,88161.0,99.95,2011,27,47.64,47.37
76385,historical,245001,0.0,0.0,s,6,1,1224565.0,117.95,2003,21,14.74,82.43
76386,historical,543783,0.0,0.0,s,6,1,160661.0,99.95,2012,25,43.06,41.99
76387,historical,860450,0.0,0.0,s,6,1,41050.0,98.95,2011,36,53.96,54.97
76389,historical,913831,0.0,0.0,s,0,0,1104374.0,21.95,2006,34,15.63,57.14
76390,historical,114372,0.0,0.0,s,4,1,736170.0,69.99,2003,34,15.52,44.67
76391,historical,192751,0.0,0.0,s,2,1,966013.0,117.0,1999,39,30.98248656474811,111.85
76392,historical,57918,0.0,0.0,s,4,1,2074533.0,214.95,2003,41,88.37,13.96
76393,historical,632093,0.0,0.0,s,6,1,37149.0,59.95,2012,51,23.99,38.46
76394,historical,2579054,0.0,0.0,s,3,1,3721212.0,82.95,1991,28,45.69,48.94
76395,historical,54435,0.0,0.0,s,7,1,734500.0,60.0,2000,64,89.22,9.87
76397,historical,121837,0.0,0.0,s,3,1,623212.0,112.6,1999,43,53.99,29.66
76398,historical,538810,0.0,0.0,s,6,1,16549.0,126.25,2013,89,72.03,70.07
76399,historical,617707,1.0,1.0,s,4,1,382575.0,69.99,2001,50,6.79,38.27
76400,historical,527046,0.0,0.0,s,2,1,753802.0,59.95,2008,37,38.99,43.51
76401,historical,114435,0.0,0.0,s,2,1,671137.0,115.4,2001,40,53.99,28.74
76402,historical,569138,0.0,0.0,s,2,1,786539.0,54.99,2012,30,59.86,44.81
76403,historical,1924713,1.0,1.0,s,5,1,470331.0,53.0,2014,14,30.98248656474811,44.8
76404,historical,620615,0.0,0.0,s,2,1,581324.0,61.0,1998,34,22.83,31.16
76405,historical,564270,0.0,0.0,s,1,0,297957.0,121.95,1990,42,30.98248656474811,83.99
76406,historical,322553,0.0,0.0,s,2,1,5771727.0,46.0,1999,17,73.37,92.27
76407,historical,181827,0.0,0.0,s,3,1,283778.0,54.95,2003,57,5.47,21.89
76409,historical,170099,0.0,0.0,s,7,1,500960.0,152.95,2009,30,24.62,56.48
76415,historical,774493,0.0,0.0,s,3,1,1037857.0,74.95,2003,19,73.41,127.55
76416,historical,804565,0.0,0.0,s,2,1,2066765.0,93.95,2009,15,55.13,22.98
76417,historical,864997,0.0,0.0,s,2,1,9221.0,14.0,2012,33,11.09,10.15
76418,historical,1437094,0.0,0.0,s,2,1,22478.0,14.0,2012,26,30.98248656474811,10.69
76420,historical,106779,0.0,0.0,s,2,1,67268.0,13.0,2010,55,13.03,46.87
76421,historical,111626,0.0,0.0,s,1,0,650095.0,209.25,2011,24,30.98248656474811,194.41
76422,historical,110047,0.0,0.0,s,1,0,110855.0,212.5,2011,96,30.98248656474811,11.39
76423,historical,647772,0.0,0.0,s,7,1,1477986.0,106.0,2010,17,66.83,10.34
76424,historical,540444,0.0,0.0,s,2,1,31747.0,75.75,2012,87,44.49,43.99
76425,historical,859476,1.0,1.0,s,4,1,118579.0,202.95,2006,49,43.13,47.96
76426,historical,537970,0.0,0.0,s,2,1,4426294.0,98.95,2000,29,118.99,23.72
76427,historical,147344,0.0,0.0,s,10,1,311729.0,50.95,2006,96,15.94,43.98
76428,historical,145691,0.0,0.0,s,2,1,74770.0,59.99,2007,74,31.29,46.63
76429,historical,527037,0.0,0.0,s,0,0,599462.0,112.0,2010,27,43.98,48.99
76430,historical,646615,0.0,0.0,s,5,1,299058.0,53.25,2005,22,30.98248656474811,42.63
76431,historical,2163643,0.0,0.0,s,2,1,502872.0,55.95,2011,25,40.0,36.39
76433,historical,2163641,0.0,0.0,s,2,1,428448.0,55.95,2011,22,44.83,36.39
76434,historical,2159242,0.0,0.0,s,2,1,1773813.0,44.95,2006,5,30.98248656474811,38.5
76435,historical,2166998,0.0,0.0,s,0,0,96528.0,90.89524344324518,2011,8,30.98248656474811,39.95
76436,historical,2166999,1.0,1.0,s,0,0,83117.0,90.89524344324518,2011,9,30.98248656474811,38.99
76437,historical,127160,0.0,0.0,s,2,1,8922.0,103.95,2009,106,42.98,62.49
76438,historical,865371,0.0,0.0,s,5,1,209753.0,24.6,2013,28,17.31,18.67
76439,historical,434983,0.0,0.0,s,4,1,309520.0,24.6,2010,53,17.31,18.65
76440,historical,667398,0.0,0.0,s,2,1,338469.0,50.0,2011,25,35.99,45.09
76441,historical,179233,0.0,0.0,s,13,1,1410780.0,201.95,2009,60,125.36,6.11
76442,historical,867429,0.0,0.0,s,5,1,44384.0,56.95,2014,35,49.21,48.69
76443,historical,264573,0.0,0.0,s,3,1,985956.0,49.95,2001,39,49.21,13.99
76444,historical,1927007,0.0,0.0,s,3,1,135973.0,34.95,2011,12,30.98248656474811,28.85
76445,historical,624461,0.0,0.0,s,0,0,434873.0,35.0,2005,48,24.55,15.74
76446,historical,587797,0.0,0.0,s,2,1,74752.0,74.75,2012,54,60.5,43.82
76447,historical,2061857,0.0,0.0,s,0,0,413115.0,14.95,2009,49,20.7,9.31
76449,historical,1474012,0.0,0.0,s,2,1,877088.0,39.95,2015,15,32.19,34.2
76450,historical,624820,0.0,0.0,s,2,1,108529.0,76.95,1999,21,30.98248656474811,71.14
76451,historical,918129,0.0,0.0,s,2,1,485364.0,48.34,2011,42,20.15,28.36
76452,historical,913840,0.0,0.0,s,2,1,588553.0,55.92,2012,32,20.15,25.99
76453,historical,658412,0.0,0.0,s,4,1,499784.0,38.45,2011,68,25.45,27.14
76454,historical,2107157,0.0,0.0,s,0,0,287136.0,62.99,2014,11,42.78,40.94
76457,historical,2107304,0.0,0.0,s,0,0,31918.0,62.99,2015,8,43.98,43.98
76460,historical,2107319,0.0,0.0,s,0,0,332133.0,62.99,2015,12,43.98,42.57
76461,historical,2083970,0.0,0.0,s,0,0,106712.0,62.99,2013,19,40.88,37.2
76464,historical,2085938,0.0,0.0,s,0,0,237297.0,62.99,2013,8,30.98248656474811,43.98
76466,historical,106744,0.0,0.0,s,2,1,936621.0,21.95,2009,58,4.19,11.73
76467,historical,538498,0.0,0.0,s,1,0,443261.0,123.69,2012,32,145.37,113.99
76468,historical,649707,1.0,1.0,s,4,1,713952.0,148.0,2012,30,78.99,103.99
76469,historical,544275,0.0,0.0,s,3,1,595189.0,303.95,2013,65,10.07,28.29
76470,historical,1516851,0.0,0.0,s,4,1,193737.0,233.4,2013,43,30.98248656474811,167.21
76471,historical,741858,0.0,0.0,s,2,1,4616580.0,141.2,2008,8,187.22,45.79
76472,historical,624323,1.0,1.0,s,3,1,1084247.0,253.4,2010,33,102.97,182.99
76473,historical,144515,0.0,0.0,s,4,1,2772267.0,126.67,2003,52,153.93,23.99
76474,historical,2621896,0.0,0.0,s,3,1,1407127.0,97.95,1995,32,58.23,33.95
76475,historical,613314,1.0,3.0,s,7,1,212844.0,78.8,2011,94,30.98248656474811,0.0
76476,historical,708617,0.0,0.0,s,0,0,1271835.0,102.0,2005,45,30.98248656474811,0.0
76478,historical,616191,0.0,0.0,s,0,0,480828.0,90.5,2008,105,10.16,12.02
76479,historical,551416,1.0,2.0,s,1,0,339741.0,151.0,2008,61,85.99,48.94
76480,historical,112141,0.0,0.0,s,1,0,620394.0,109.25,2002,115,85.99,23.94
76481,historical,553459,0.0,0.0,s,0,0,575743.0,105.0,2012,86,30.98248656474811,16.57
76482,historical,552301,0.0,0.0,s,0,0,606567.0,144.0,2007,113,30.98248656474811,43.67
76483,historical,613221,0.0,0.0,s,0,0,131448.0,112.0,2003,121,30.98248656474811,43.99
76484,historical,639234,0.0,0.0,s,1,0,512686.0,139.2,2009,36,30.98248656474811,108.61
76486,historical,770606,1.0,1.0,s,0,0,1042462.0,142.35,2004,22,119.22,62.98
76487,historical,627815,1.0,2.0,s,1,0,65098.0,247.0,2013,35,30.98248656474811,68.99
76488,historical,52544,1.0,1.0,s,7,1,212009.0,81.0,2001,84,112.22,14.48
76489,historical,1483278,1.0,10.0,s,11,1,17572.0,139.33,2013,50,30.98248656474811,38.99
76490,historical,146484,0.0,0.0,s,9,1,354005.0,166.0,2011,41,137.39,53.99
76491,historical,1826776,0.0,0.0,s,6,1,1119690.0,90.89524344324518,2012,19,151.82,90.73
76492,historical,54835,0.0,0.0,s,5,1,1418012.0,97.29,2000,82,30.98248656474811,13.98
76493,historical,876843,0.0,0.0,s,5,1,284450.0,174.0,2013,49,93.97,57.42
76494,historical,771151,0.0,0.0,s,6,1,486008.0,77.27,2003,54,30.98248656474811,28.99
76495,historical,658945,0.0,0.0,s,5,1,727097.0,194.0,2013,28,30.98248656474811,133.98
76496,historical,538593,1.0,1.0,s,7,1,28940.0,272.25,2010,60,51.33,98.03
76497,historical,54837,0.0,0.0,s,7,1,221681.0,181.33,2006,30,56.72,123.98
76498,historical,656049,0.0,0.0,s,5,1,1358323.0,166.0,2012,35,39.64,31.93
76499,historical,52262,0.0,0.0,s,5,1,362276.0,269.95,2000,98,118.96,38.99
76500,historical,527019,0.0,0.0,s,5,1,56470.0,242.95,2011,44,105.96,103.99
76501,historical,183659,1.0,1.0,s,5,1,292754.0,367.95,2007,86,6.84,57.69
76502,historical,183012,0.0,0.0,s,4,1,1398471.0,269.95,2004,57,6.84,28.99
76503,historical,612853,1.0,2.0,s,2,1,66454.0,255.2,2012,141,29.42,48.33
76504,historical,1621670,1.0,1.0,s,7,1,349324.0,206.95,2006,47,30.98248656474811,43.97
76505,historical,647422,0.0,0.0,s,3,1,1295259.0,96.0,2009,17,65.87,82.08
76506,historical,572954,0.0,0.0,s,2,1,898901.0,90.15,1998,45,65.87,28.74
76507,historical,176925,0.0,0.0,s,2,1,155387.0,318.95,2003,34,28.99,66.77
76509,historical,618612,0.0,0.0,s,0,0,374183.0,153.35,2006,44,93.97,48.99
76510,historical,619772,0.0,0.0,s,6,1,877132.0,173.95,2011,41,30.98248656474811,0.0
76511,historical,614125,0.0,0.0,s,3,1,1707924.0,119.96,1993,60,30.98248656474811,19.98
76512,historical,1516773,1.0,1.0,s,5,1,1071002.0,175.0,2012,24,150.0,163.4
